,used_feature,train_accuracy,test_accuracy,train_f1,test_f1
563,"['대출기간', '총상환대출비율', '총상환이자', '총상환원금', '월별대출금액']",0.8633739043741951,0.850087231037634,0.8634610042025151,0.8498970777726396
1036,"['대출기간', '총상환대출비율', '총상환이자', '총상환원금', '월별대출금액', '최근_2년간_연체_횟수']",0.8639000816959526,0.8500041538589349,0.863991647691086,0.849804276491131
567,"['대출기간', '총상환대출비율', '총상환이자', '총상환원금', '대출금액']",0.8636508398066991,0.8496303065547894,0.8637085297481821,0.8494151694405376
1830,"['대출기간', '총상환대출비율', '총상환이자', '총상환원금', '총상환액', '월별대출금액', '최근_2년간_연체_횟수', '대출금액']",0.8638031542945762,0.8494226136080418,0.8639004015679267,0.8492171398618537
1492,"['대출기간', '총상환대출비율', '총상환이자', '총상환원금', '총상환액', '월별대출금액', '최근_2년간_연체_횟수']",0.8630000415403148,0.8494226136080418,0.8630798007448305,0.8491980226553086
1037,"['대출기간', '총상환대출비율', '총상환이자', '총상환원금', '월별대출금액', '대출금액']",0.8626400254780597,0.8492979978399934,0.8627149069682669,0.8491132629636554
1493,"['대출기간', '총상환대출비율', '총상환이자', '총상환원금', '총상환액', '월별대출금액', '대출금액']",0.8635954527201983,0.8491733820719448,0.8636664852946365,0.8489447573038352
1028,"['대출기간', '총상환대출비율', '총상환이자', '총상환원금', '총상환액', '대출금액']",0.8624877109901826,0.8489656891251973,0.8625712761758365,0.8487641417118458
1499,"['대출기간', '총상환대출비율', '총상환이자', '총상환원금', '총상환액', '최근_2년간_연체_횟수', '대출금액']",0.8625015577618078,0.8487164575891003,0.862583322596167,0.8484993427125798
1043,"['대출기간', '총상환대출비율', '총상환이자', '총상환원금', '최근_2년간_연체_횟수', '대출금액']",0.8632769769728188,0.8486333804104013,0.8633393465618082,0.8483910466090951
1515,"['대출기간', '총상환대출비율', '총상환이자', '총상환원금', '월별대출금액', '최근_2년간_연체_횟수', '대출금액']",0.8635816059485731,0.8485503032317022,0.8636507470841414,0.8483331175825575
1024,"['대출기간', '총상환대출비율', '총상환이자', '총상환원금', '총상환액', '월별대출금액']",0.8625569448483086,0.8485087646423527,0.8626290189122532,0.848264225072543
1512,"['대출기간', '총상환대출비율', '총상환이자', '총상환원금', '월별대출금액', '연간소득', '대출금액']",0.8631523560281921,0.8484256874636538,0.8631480752046043,0.8481238297756618
1039,"['대출기간', '총상환대출비율', '총상환이자', '총상환원금', '연간소득', '최근_2년간_연체_횟수']",0.8615876708345449,0.8483426102849547,0.8615591515911982,0.8479743922871049
231,"['대출기간', '총상환대출비율', '총상환이자', '총상환원금']",0.8620723078414267,0.8482595331062557,0.862132374935158,0.8480476771077183
566,"['대출기간', '총상환대출비율', '총상환이자', '총상환원금', '최근_2년간_연체_횟수']",0.8621969287860536,0.8480518401595082,0.8622828258270914,0.8478566253508112
1485,"['대출기간', '총상환대출비율', '총상환이자', '총상환원금', '총상환액', '대출목적', '월별대출금액']",0.861878453038674,0.8479687629808091,0.8619245303696517,0.8477186666877422
561,"['대출기간', '총상환대출비율', '총상환이자', '총상환원금', '총상환액']",0.8632492834295684,0.8478856858021102,0.8633408745272407,0.8477116532915454
1040,"['대출기간', '총상환대출비율', '총상환이자', '총상환원금', '연간소득', '대출금액']",0.8624323239036819,0.8478856858021102,0.8624434034163748,0.8475842018446768
1027,"['대출기간', '총상환대출비율', '총상환이자', '총상환원금', '총상환액', '최근_2년간_연체_횟수']",0.861878453038674,0.8477195314447121,0.8619472851957267,0.8474962017834232
1511,"['대출기간', '총상환대출비율', '총상환이자', '총상환원금', '월별대출금액', '연간소득', '최근_2년간_연체_횟수']",0.8627646464226866,0.8477195314447121,0.8627528530278393,0.8474026963227438
1490,"['대출기간', '총상환대출비율', '총상환이자', '총상환원금', '총상환액', '월별대출금액', '연간소득']",0.8626400254780597,0.8477195314447121,0.8626643660014358,0.8474096380423639
1029,"['대출기간', '총상환대출비율', '총상환이자', '총상환원금', '대출목적', '월별대출금액']",0.8623769368171811,0.8475949156766637,0.8624466131023985,0.8473409880223447
1503,"['대출기간', '총상환대출비율', '총상환이자', '총상환원금', '대출목적', '월별대출금액', '대출금액']",0.8630415818551904,0.8475533770873142,0.8630723681607788,0.8472703420292096
1817,"['대출기간', '총상환대출비율', '총상환이자', '총상환원금', '총상환액', '대출목적', '월별대출금액', '최근_2년간_연체_횟수']",0.8616015176061701,0.8474702999086151,0.8616641383147083,0.8472166553575832
1034,"['대출기간', '총상환대출비율', '총상환이자', '총상환원금', '월별대출금액', '연간소득']",0.862515404533433,0.8474287613192656,0.8624906654649266,0.8470687064756669
1833,"['대출기간', '총상환대출비율', '총상환이자', '총상환원금', '총상환액', '연간소득', '최근_2년간_연체_횟수', '대출금액']",0.8628061867375622,0.8472626069618676,0.8627830184440108,0.8468807970381764
1992,"['대출기간', '총상환대출비율', '총상환이자', '총상환원금', '총상환액', '월별대출금액', '연간소득', '최근_2년간_연체_횟수', '대출금액']",0.8622384691009292,0.8472626069618676,0.8621909395693058,0.8468583722111211
1826,"['대출기간', '총상환대출비율', '총상환이자', '총상환원금', '총상환액', '월별대출금액', '연간소득', '최근_2년간_연체_횟수']",0.8613384289452914,0.8472626069618676,0.8613479056331872,0.8469439291510871
564,"['대출기간', '총상환대출비율', '총상환이자', '총상환원금', '연간소득']",0.861379969260167,0.8472210683725181,0.8614287372663418,0.846970491922241
1827,"['대출기간', '총상환대출비율', '총상환이자', '총상환원금', '총상환액', '월별대출금액', '연간소득', '대출금액']",0.8618646062670489,0.847137991193819,0.8618662707211228,0.8468375825281437
1033,"['대출기간', '총상환대출비율', '총상환이자', '총상환원금', '대출목적', '대출금액']",0.8617953724089229,0.8470964526044695,0.861848733213524,0.84683948983738
1042,"['대출기간', '총상환대출비율', '총상환이자', '총상환원금', '부채_대비_소득_비율', '대출금액']",0.862224622329304,0.8469718368364211,0.862272593871776,0.8467416041103036
2037,"['대출기간', '총상환대출비율', '총상환이자', '총상환원금', '총상환액', '대출목적', '월별대출금액', '연간소득', '최근_2년간_연체_횟수', '대출금액']",0.8623630900455559,0.8469718368364211,0.8623402650511106,0.8466085745507038
1821,"['대출기간', '총상환대출비율', '총상환이자', '총상환원금', '총상환액', '대출목적', '연간소득', '대출금액']",0.8618092191805481,0.8469302982470716,0.8618258402944099,0.8465964853916658
1836,"['대출기간', '총상환대출비율', '총상환이자', '총상환원금', '대출목적', '월별대출금액', '연간소득', '최근_2년간_연체_횟수']",0.8616430579210457,0.846888759657722,0.8616101072019011,0.8464770219720101
1997,"['대출기간', '총상환대출비율', '총상환이자', '총상환원금', '대출목적', '월별대출금액', '연간소득', '최근_2년간_연체_횟수', '대출금액']",0.862653872249685,0.8468472210683725,0.8626223605591643,0.846423569514357
562,"['대출기간', '총상환대출비율', '총상환이자', '총상환원금', '대출목적']",0.8616984450075464,0.8468472210683725,0.8617402394292265,0.8465762092155484
1815,"['대출기간', '총상환대출비율', '총상환이자', '총상환원금', '총상환액', '대출목적', '월별대출금액', '연간소득']",0.8619753804400504,0.8467641438896735,0.8619701003174269,0.8463915288721199
1502,"['대출기간', '총상환대출비율', '총상환이자', '총상환원금', '대출목적', '월별대출금액', '최근_2년간_연체_횟수']",0.8616845982359213,0.846722605300324,0.8617634570763211,0.846486550545042
1509,"['대출기간', '총상환대출비율', '총상환이자', '총상환원금', '대출목적', '최근_2년간_연체_횟수', '대출금액']",0.8617261385507968,0.846722605300324,0.8617914013658193,0.8465158754231965
1981,"['대출기간', '총상환대출비율', '총상환이자', '총상환원금', '총상환액', '대출목적', '월별대출금액', '연간소득', '최근_2년간_연체_횟수']",0.8611307273709135,0.846639528121625,0.8611044268332211,0.8462253021886169
1982,"['대출기간', '총상환대출비율', '총상환이자', '총상환원금', '총상환액', '대출목적', '월별대출금액', '연간소득', '대출금액']",0.8609230257965356,0.846639528121625,0.8608936898284383,0.8462558646333252
1283,"['총상환대출비율', '총상환이자', '총상환원금', '총상환액', '월별대출금액', '대출금액']",0.8620446142981764,0.8465979895322755,0.8621117603266091,0.8463891680992754
1518,"['대출기간', '총상환대출비율', '총상환이자', '총상환원금', '연간소득', '최근_2년간_연체_횟수', '대출금액']",0.8617399853224221,0.8465979895322755,0.8617108499456951,0.8462516556405819
1847,"['대출기간', '총상환대출비율', '총상환이자', '총상환원금', '월별대출금액', '연간소득', '최근_2년간_연체_횟수', '대출금액']",0.8621830820144283,0.8465149123535765,0.8621539692049828,0.8461420853982418
2040,"['대출기간', '총상환대출비율', '총상환이자', '총상환원금', '총상환액', '월별대출금액', '연간소득', '부채_대비_소득_비율', '최근_2년간_연체_횟수', '대출금액']",0.8620446142981764,0.8464733737642269,0.8620071475092544,0.8460914823405777
1496,"['대출기간', '총상환대출비율', '총상환이자', '총상환원금', '총상환액', '연간소득', '대출금액']",0.861241501543915,0.8464318351748774,0.8612614678149456,0.8461357925160745
1991,"['대출기간', '총상환대출비율', '총상환이자', '총상환원금', '총상환액', '월별대출금액', '연간소득', '부채_대비_소득_비율', '대출금액']",0.8621969287860536,0.846390296585528,0.8622220732466946,0.8460893498429793
1510,"['대출기간', '총상환대출비율', '총상환이자', '총상환원금', '월별대출금액', '연간소득', '부채_대비_소득_비율']",0.8614076628034174,0.846307219406829,0.8614017236007564,0.8459531757567552
1818,"['대출기간', '총상환대출비율', '총상환이자', '총상환원금', '총상환액', '대출목적', '월별대출금액', '대출금액']",0.8619061465819244,0.846307219406829,0.8619387462076468,0.8460194100327862
1489,"['대출기간', '총상환대출비율', '총상환이자', '총상환원금', '총상환액', '대출목적', '대출금액']",0.8612138080006646,0.8462656808174794,0.8612773143030651,0.8460343902063415
1710,"['총상환대출비율', '총상환이자', '총상환원금', '총상환액', '월별대출금액', '최근_2년간_연체_횟수', '대출금액']",0.8616292111494205,0.8460995264600815,0.8617444960777656,0.8459378603146338
1500,"['대출기간', '총상환대출비율', '총상환이자', '총상환원금', '대출목적', '월별대출금액', '연간소득']",0.8609784128830363,0.8460579878707319,0.8609534440078179,0.8456436387244397
1025,"['대출기간', '총상환대출비율', '총상환이자', '총상환원금', '총상환액', '연간소득']",0.861449203118293,0.8460579878707319,0.8615001803844852,0.8457687031527317
1985,"['대출기간', '총상환대출비율', '총상환이자', '총상환원금', '총상환액', '대출목적', '월별대출금액', '최근_2년간_연체_횟수', '대출금액']",0.861449203118293,0.8460579878707319,0.8615190105934571,0.8458340935107482
1506,"['대출기간', '총상환대출비율', '총상환이자', '총상환원금', '대출목적', '연간소득', '대출금액']",0.8616707514642961,0.8460164492813824,0.8616639550965606,0.8456285614767564
1495,"['대출기간', '총상환대출비율', '총상환이자', '총상환원금', '총상환액', '연간소득', '최근_2년간_연체_횟수']",0.8608260983951592,0.8459749106920329,0.8608858897198504,0.8457239606443092
1840,"['대출기간', '총상환대출비율', '총상환이자', '총상환원금', '대출목적', '월별대출금액', '최근_2년간_연체_횟수', '대출금액']",0.8610476467411623,0.8458502949239843,0.8611148629462733,0.8456033993520106
1990,"['대출기간', '총상환대출비율', '총상환이자', '총상환원금', '총상환액', '월별대출금액', '연간소득', '부채_대비_소득_비율', '최근_2년간_연체_횟수']",0.8623077029590551,0.8458502949239843,0.8622900856713138,0.8454941367691492
1023,"['대출기간', '총상환대출비율', '총상환이자', '총상환원금', '총상환액', '대출목적']",0.8603276146166521,0.8457672177452854,0.8603705185406091,0.8454998997155426
1707,"['총상환대출비율', '총상환이자', '총상환원금', '총상환액', '월별대출금액', '연간소득', '대출금액']",0.8622800094158047,0.8456010633878873,0.86236896569834,0.8453852349414859
1993,"['대출기간', '총상환대출비율', '총상환이자', '총상환원금', '총상환액', '월별대출금액', '부채_대비_소득_비율', '최근_2년간_연체_횟수', '대출금액']",0.8609922596546615,0.8454764476198389,0.8610605380003996,0.8452340042672754
1824,"['대출기간', '총상환대출비율', '총상환이자', '총상환원금', '총상환액', '대출목적', '최근_2년간_연체_횟수', '대출금액']",0.8611999612290394,0.8454764476198389,0.8612403803486354,0.8451937432914387
1828,"['대출기간', '총상환대출비율', '총상환이자', '총상환원금', '총상환액', '월별대출금액', '부채_대비_소득_비율', '최근_2년간_연체_횟수']",0.8619892272116756,0.8454764476198389,0.8620388684902646,0.8452276531001375
1305,"['총상환대출비율', '총상환이자', '총상환원금', '월별대출금액', '최근_2년간_연체_횟수', '대출금액']",0.8616569046926709,0.8454349090304893,0.8617112628636441,0.8451955217515943
603,"['대출기간', '총상환대출비율', '총상환원금', '월별대출금액', '대출금액']",0.8551627688004542,0.8453933704411398,0.8552820712258102,0.8453700684527979
1514,"['대출기간', '총상환대출비율', '총상환이자', '총상환원금', '월별대출금액', '부채_대비_소득_비율', '대출금액']",0.8615322837480441,0.8453518318517903,0.8615873417911774,0.8451050386696186
1035,"['대출기간', '총상환대출비율', '총상환이자', '총상환원금', '월별대출금액', '부채_대비_소득_비율']",0.8617676788656725,0.8452687546730913,0.861796833223754,0.8449903142906954
1498,"['대출기간', '총상환대출비율', '총상환이자', '총상환원금', '총상환액', '부채_대비_소득_비율', '대출금액']",0.86088148548166,0.8452687546730913,0.8609431833622033,0.8450051139952227
1843,"['대출기간', '총상환대출비율', '총상환이자', '총상환원금', '대출목적', '연간소득', '최근_2년간_연체_횟수', '대출금액']",0.8607845580802835,0.8452687546730913,0.8607460725492999,0.8448741220601421
2027,"['총상환대출비율', '총상환이자', '총상환원금', '총상환액', '대출목적', '월별대출금액', '연간소득', '최근_2년간_연체_횟수', '대출금액']",0.8603276146166521,0.8452687546730913,0.8603706357210483,0.844936065187911
1825,"['대출기간', '총상환대출비율', '총상환이자', '총상환원금', '총상환액', '월별대출금액', '연간소득', '부채_대비_소득_비율']",0.8609645661114111,0.8452687546730913,0.860983364884024,0.8449357248185703
1834,"['대출기간', '총상환대출비율', '총상환이자', '총상환원금', '총상환액', '부채_대비_소득_비율', '최근_2년간_연체_횟수', '대출금액']",0.8604522355612789,0.8451856774943923,0.860523690490716,0.8449499080985592
1491,"['대출기간', '총상환대출비율', '총상환이자', '총상환원금', '총상환액', '월별대출금액', '부채_대비_소득_비율']",0.8615184369764189,0.8451856774943923,0.8615737827822262,0.8449320055355506
1517,"['대출기간', '총상환대출비율', '총상환이자', '총상환원금', '연간소득', '부채_대비_소득_비율', '대출금액']",0.8613107354020411,0.8451856774943923,0.8613520262106394,0.844840934235341
1846,"['대출기간', '총상환대출비율', '총상환이자', '총상환원금', '월별대출금액', '연간소득', '부채_대비_소득_비율', '대출금액']",0.8615045902047938,0.8451441389050428,0.8615108491987372,0.8447760970865004
1848,"['대출기간', '총상환대출비율', '총상환이자', '총상환원금', '월별대출금액', '부채_대비_소득_비율', '최근_2년간_연체_횟수', '대출금액']",0.8608399451667844,0.8451441389050428,0.8608939009252051,0.8448415465942763
1947,"['총상환대출비율', '총상환이자', '총상환원금', '총상환액', '월별대출금액', '연간소득', '최근_2년간_연체_횟수', '대출금액']",0.862016920754926,0.8451026003156933,0.8620989491075836,0.8448704992512692
1032,"['대출기간', '총상환대출비율', '총상환이자', '총상환원금', '대출목적', '최근_2년간_연체_횟수']",0.8606322435924064,0.8450610617263438,0.8606905661558798,0.8448529721050807
2000,"['대출기간', '총상환대출비율', '총상환이자', '총상환원금', '월별대출금액', '연간소득', '부채_대비_소득_비율', '최근_2년간_연체_횟수', '대출금액']",0.8621553884711779,0.8450610617263438,0.8621337618054287,0.8446849606622813
1998,"['대출기간', '총상환대출비율', '총상환이자', '총상환원금', '대출목적', '월별대출금액', '부채_대비_소득_비율', '최근_2년간_연체_횟수', '대출금액']",0.8610753402844127,0.8450195231369942,0.8611252496035704,0.8447361227788277
1280,"['총상환대출비율', '총상환이자', '총상환원금', '총상환액', '월별대출금액', '연간소득']",0.8611999612290394,0.8449779845476447,0.8613530198520961,0.8448150588370712
1849,"['대출기간', '총상환대출비율', '총상환이자', '총상환원금', '연간소득', '부채_대비_소득_비율', '최근_2년간_연체_횟수', '대출금액']",0.8618507594954237,0.8449779845476447,0.8618100793038875,0.8446043655080779
1302,"['총상환대출비율', '총상환이자', '총상환원금', '월별대출금액', '연간소득', '대출금액']",0.8608260983951592,0.8449779845476447,0.860931503101877,0.8448025459585267
1505,"['대출기간', '총상환대출비율', '총상환이자', '총상환원금', '대출목적', '연간소득', '최근_2년간_연체_횟수']",0.8605353161910301,0.8448949073689458,0.8605225853513193,0.8445211971445921
1832,"['대출기간', '총상환대출비율', '총상환이자', '총상환원금', '총상환액', '연간소득', '부채_대비_소득_비율', '대출금액']",0.8615045902047938,0.8448949073689458,0.8614923919199278,0.8445075448553039
1984,"['대출기간', '총상환대출비율', '총상환이자', '총상환원금', '총상환액', '대출목적', '월별대출금액', '부채_대비_소득_비율', '대출금액']",0.8616569046926709,0.8448118301902467,0.8617303386765032,0.844568377714812
1488,"['대출기간', '총상환대출비율', '총상환이자', '총상환원금', '총상환액', '대출목적', '최근_2년간_연체_횟수']",0.8613522757169166,0.8447702916008972,0.861385333540367,0.8445085476178402
1513,"['대출기간', '총상환대출비율', '총상환이자', '총상환원금', '월별대출금액', '부채_대비_소득_비율', '최근_2년간_연체_횟수']",0.8607845580802835,0.8447702916008972,0.8608358448688086,0.8445206699502813
1980,"['대출기간', '총상환대출비율', '총상환이자', '총상환원금', '총상환액', '대출목적', '월별대출금액', '연간소득', '부채_대비_소득_비율']",0.8605491629626553,0.8447702916008972,0.8605344279566428,0.8443165247817526
785,"['총상환대출비율', '총상환이자', '총상환원금', '월별대출금액', '대출금액']",0.8612830418587907,0.8447287530115477,0.8613524072183514,0.8445387429161009
565,"['대출기간', '총상환대출비율', '총상환이자', '총상환원금', '부채_대비_소득_비율']",0.8615461305196693,0.8446872144221982,0.8615729728804119,0.8444077244501074
1519,"['대출기간', '총상환대출비율', '총상환이자', '총상환원금', '부채_대비_소득_비율', '최근_2년간_연체_횟수', '대출금액']",0.8607568645370332,0.8446872144221982,0.8608326451759046,0.8444437204512355
2041,"['대출기간', '총상환대출비율', '총상환이자', '총상환원금', '대출목적', '월별대출금액', '연간소득', '부채_대비_소득_비율', '최근_2년간_연체_횟수', '대출금액']",0.8617953724089229,0.8446456758328487,0.8617885033225887,0.8442409121329542
2036,"['대출기간', '총상환대출비율', '총상환이자', '총상환원금', '총상환액', '대출목적', '월별대출금액', '연간소득', '부채_대비_소득_비율', '대출금액']",0.8612691950871654,0.8446041372434993,0.8612606665362518,0.844246558591343
1842,"['대출기간', '총상환대출비율', '총상환이자', '총상환원금', '대출목적', '연간소득', '부채_대비_소득_비율', '대출금액']",0.8606322435924064,0.8445625986541497,0.8606105943509623,0.8441393424031184
1293,"['총상환대출비율', '총상환이자', '총상환원금', '대출목적', '월별대출금액', '대출금액']",0.8600645259557734,0.8445210600648002,0.8601768283569117,0.84431432422092
1994,"['대출기간', '총상환대출비율', '총상환이자', '총상환원금', '총상환액', '연간소득', '부채_대비_소득_비율', '최근_2년간_연체_횟수', '대출금액']",0.8615876708345449,0.8444795214754507,0.8615570940010665,0.844067468133876
1486,"['대출기간', '총상환대출비율', '총상환이자', '총상환원금', '총상환액', '대출목적', '연간소득']",0.8606322435924064,0.8444795214754507,0.8606209498979547,0.8441076060712538
784,"['총상환대출비율', '총상환이자', '총상환원금', '월별대출금액', '최근_2년간_연체_횟수']",0.8593168002880128,0.8444379828861012,0.8596242256612846,0.8445056084868352
1720,"['총상환대출비율', '총상환이자', '총상환원금', '대출목적', '월별대출금액', '최근_2년간_연체_횟수', '대출금액']",0.860036832412523,0.8444379828861012,0.8601281594820444,0.8442404706371817
1508,"['대출기간', '총상환대출비율', '총상환이자', '총상환원금', '대출목적', '부채_대비_소득_비율', '대출금액']",0.8608537919384096,0.8444379828861012,0.8608992594931657,0.8441340019766184
1038,"['대출기간', '총상환대출비율', '총상환이자', '총상환원금', '연간소득', '부채_대비_소득_비율']",0.8612968886304159,0.8443964442967516,0.8613392290324393,0.8440916149975857
1501,"['대출기간', '총상환대출비율', '총상환이자', '총상환원금', '대출목적', '월별대출금액', '부채_대비_소득_비율']",0.8610337999695371,0.8443964442967516,0.8610730998350741,0.8440854829939456
1837,"['대출기간', '총상환대출비율', '총상환이자', '총상환원금', '대출목적', '월별대출금액', '연간소득', '대출금액']",0.8609091790249104,0.8443549057074021,0.8608838232769317,0.84390725400711
1988,"['대출기간', '총상환대출비율', '총상환이자', '총상환원금', '총상환액', '대출목적', '연간소득', '최근_2년간_연체_횟수', '대출금액']",0.8610753402844127,0.8443549057074021,0.8610491328905174,0.84395092054059
1983,"['대출기간', '총상환대출비율', '총상환이자', '총상환원금', '총상환액', '대출목적', '월별대출금액', '부채_대비_소득_비율', '최근_2년간_연체_횟수']",0.8605491629626553,0.8442302899393537,0.860625089225468,0.8439763069378913
2035,"['대출기간', '총상환대출비율', '총상환이자', '총상환원금', '총상환액', '대출목적', '월별대출금액', '연간소득', '부채_대비_소득_비율', '최근_2년간_연체_횟수']",0.8605491629626553,0.8442302899393537,0.8605349594030904,0.8438018196164786
1838,"['대출기간', '총상환대출비율', '총상환이자', '총상환원금', '대출목적', '월별대출금액', '부채_대비_소득_비율', '최근_2년간_연체_횟수']",0.8606876306789072,0.8441887513500042,0.8607488552036284,0.8439057293127532
1835,"['대출기간', '총상환대출비율', '총상환이자', '총상환원금', '대출목적', '월별대출금액', '연간소득', '부채_대비_소득_비율']",0.8613107354020411,0.8441472127606546,0.861302904582113,0.8437290546085552
1844,"['대출기간', '총상환대출비율', '총상환이자', '총상환원금', '대출목적', '부채_대비_소득_비율', '최근_2년간_연체_횟수', '대출금액']",0.8602860743017765,0.8441472127606546,0.860339486694524,0.8438360946479554
1845,"['대출기간', '총상환대출비율', '총상환이자', '총상환원금', '월별대출금액', '연간소득', '부채_대비_소득_비율', '최근_2년간_연체_횟수']",0.8604799291045293,0.8441472127606546,0.8604216830359648,0.8437497186866124
772,"['총상환대출비율', '총상환이자', '총상환원금', '총상환액', '월별대출금액']",0.8587906229662554,0.8440641355819556,0.8590676845364121,0.8440688924869904
1996,"['대출기간', '총상환대출비율', '총상환이자', '총상환원금', '대출목적', '월별대출금액', '연간소득', '부채_대비_소득_비율', '대출금액']",0.8610891870560379,0.8440641355819556,0.8611003541690241,0.8436537933701372
1026,"['대출기간', '총상환대출비율', '총상환이자', '총상환원금', '총상환액', '부채_대비_소득_비율']",0.8603137678450269,0.8440225969926062,0.8603741038667992,0.8437628089831873
2038,"['대출기간', '총상환대출비율', '총상환이자', '총상환원금', '총상환액', '대출목적', '월별대출금액', '부채_대비_소득_비율', '최근_2년간_연체_횟수', '대출금액']",0.8617122917791716,0.8440225969926062,0.8617782586002047,0.8437494809496973
353,"['총상환대출비율', '총상환이자', '총상환원금', '월별대출금액']",0.8588044697378806,0.8439810584032567,0.859103322157157,0.8440248722531526
1937,"['총상환대출비율', '총상환이자', '총상환원금', '총상환액', '대출목적', '월별대출금액', '연간소득', '대출금액']",0.8597598969800191,0.8439810584032567,0.8598171142689229,0.8436740030636761
1494,"['대출기간', '총상환대출비율', '총상환이자', '총상환원금', '총상환액', '연간소득', '부채_대비_소득_비율']",0.860036832412523,0.8439810584032567,0.8600964592047555,0.8437014531290955
1030,"['대출기간', '총상환대출비율', '총상환이자', '총상환원금', '대출목적', '연간소득']",0.8604106952464033,0.8439810584032567,0.8604035075850907,0.8435919935497873
1839,"['대출기간', '총상환대출비율', '총상환이자', '총상환원금', '대출목적', '월별대출금액', '부채_대비_소득_비율', '대출금액']",0.8612691950871654,0.8439810584032567,0.8613181321103166,0.8436840423211275
1829,"['대출기간', '총상환대출비율', '총상환이자', '총상환원금', '총상환액', '월별대출금액', '부채_대비_소득_비율', '대출금액']",0.8604106952464033,0.8439810584032567,0.8604526438250828,0.8437514123732244
1820,"['대출기간', '총상환대출비율', '총상환이자', '총상환원금', '총상환액', '대출목적', '연간소득', '최근_2년간_연체_횟수']",0.8597460502083939,0.8439395198139071,0.859712180195484,0.8435824547160305
241,"['대출기간', '총상환대출비율', '총상환원금', '월별대출금액']",0.8532796078594276,0.8439395198139071,0.853437139578952,0.8439028349869117
1987,"['대출기간', '총상환대출비율', '총상환이자', '총상환원금', '총상환액', '대출목적', '연간소득', '부채_대비_소득_비율', '대출금액']",0.8612830418587907,0.8438564426352081,0.8612575805584631,0.8434180555679756
1031,"['대출기간', '총상환대출비율', '총상환이자', '총상환원금', '대출목적', '부채_대비_소득_비율']",0.8608122516235339,0.8438149040458586,0.8608633314950256,0.8435485947816985
591,"['대출기간', '총상환대출비율', '총상환원금', '총상환액', '연간소득']",0.8544288899043188,0.843773365456509,0.8544858465972216,0.8435309805764455
1497,"['대출기간', '총상환대출비율', '총상환이자', '총상환원금', '총상환액', '부채_대비_소득_비율', '최근_2년간_연체_횟수']",0.8604522355612789,0.8437318268671596,0.8604873729654525,0.8434442208232138
777,"['총상환대출비율', '총상환이자', '총상환원금', '대출목적', '월별대출금액']",0.8583059859593736,0.8436072110991111,0.8585493343998643,0.8435293237364022
791,"['총상환대출비율', '총상환이자', '총상환원금', '최근_2년간_연체_횟수', '대출금액']",0.8580844376133704,0.8436072110991111,0.8582195509913557,0.8434893715484939
1706,"['총상환대출비율', '총상환이자', '총상환원금', '총상환액', '월별대출금액', '연간소득', '최근_2년간_연체_횟수']",0.8592198728866365,0.8436072110991111,0.8593639264220125,0.8434190792656326
2046,"['대출기간', '총상환대출비율', '총상환이자', '총상환원금', '총상환액', '대출목적', '월별대출금액', '연간소득', '부채_대비_소득_비율', '최근_2년간_연체_횟수', '대출금액']",0.8602999210734017,0.8435656725097616,0.8602779791160299,0.8431441422361813
1816,"['대출기간', '총상환대출비율', '총상환이자', '총상환원금', '총상환액', '대출목적', '월별대출금액', '부채_대비_소득_비율']",0.8610476467411623,0.843524133920412,0.8611050163776667,0.8432178171221956
1841,"['대출기간', '총상환대출비율', '총상환이자', '총상환원금', '대출목적', '연간소득', '부채_대비_소득_비율', '최근_2년간_연체_횟수']",0.8597737437516443,0.843524133920412,0.8597683124268424,0.8431469539860584
1698,"['총상환대출비율', '총상환이자', '총상환원금', '총상환액', '대출목적', '월별대출금액', '대출금액']",0.8604383887896537,0.843524133920412,0.8605266654735176,0.8433192478131709
1727,"['총상환대출비율', '총상환이자', '총상환원금', '월별대출금액', '연간소득', '최근_2년간_연체_횟수', '대출금액']",0.8608537919384096,0.8434410567417131,0.8609796681304898,0.8432800469925433
1301,"['총상환대출비율', '총상환이자', '총상환원금', '월별대출금액', '연간소득', '최근_2년간_연체_횟수']",0.8599675985543971,0.8433995181523636,0.8601305113959783,0.843222004341292
1940,"['총상환대출비율', '총상환이자', '총상환원금', '총상환액', '대출목적', '월별대출금액', '최근_2년간_연체_횟수', '대출금액']",0.8597875905232695,0.8433164409736645,0.8598621327347784,0.8430846936817613
602,"['대출기간', '총상환대출비율', '총상환원금', '월별대출금액', '최근_2년간_연체_횟수']",0.853736551323059,0.843274902384315,0.8539192586664542,0.8432630608109456
1507,"['대출기간', '총상환대출비율', '총상환이자', '총상환원금', '대출목적', '부채_대비_소득_비율', '최근_2년간_연체_횟수']",0.8612553483155402,0.843274902384315,0.8612985708863614,0.8430098352402168
1717,"['총상환대출비율', '총상환이자', '총상환원금', '대출목적', '월별대출금액', '연간소득', '대출금액']",0.8598845179246458,0.8432333637949655,0.8599657092842248,0.8429639281494353
245,"['대출기간', '총상환대출비율', '총상환원금', '대출금액']",0.854013486755563,0.843191825205616,0.8541566327588059,0.8431606233942085
1290,"['총상환대출비율', '총상환이자', '총상환원금', '대출목적', '월별대출금액', '연간소득']",0.8586383084783783,0.8431502866162666,0.8587857759509668,0.8429615686895313
